,sub,run,cat_cond,trial_type,picture,old,response_old,target_pos,response_pos,minimum_error,dot_resp_loc,cat_corr,TN_corr,TN_rt,feedback_type,trial,SP_peak_response,FB_peak_response,preStim_bl,anticipation
1037,016,3,1,csp,56a.png,1,1,212,302,90,212,1,1,231,pos_feedback_onset,2,8.04872845550079,0.25958818143879436,5.414085,0.3763949999999996
1038,016,3,1,csm,64b.png,1,1,116,38,-78,110,1,1,261,neu_feedback_onset,3,8.119331531793046,1.2222425134243982,5.443489999999999,0.3118900000000009
1039,016,3,1,csm,56b.png,1,1,248,238,-10,250,1,1,353,neu_feedback_onset,4,7.430817785668478,2.67013143193206,5.19317,0.19929499999999933
1040,016,3,1,csp,34a.png,1,1,168,282,114,161,1,1,316,pos_feedback_onset,5,4.0560089371934955,1.3984497608866056,5.2813,0.3067399999999987
1041,016,3,1,csp,1a.png,1,1,128,261,133,128,1,1,208,pos_feedback_onset,6,7.948039828974079,0.4970171964272678,4.84371,0.16292999999999758
1042,016,3,1,csp,27a.png,1,1,228,214,-14,227,1,1,413,pos_feedback_onset,7,19.94322256932884,5.615181618711903,4.998464999999998,0.5163849999999979
1043,016,3,1,csm,41b.png,1,1,44,216,172,46,1,1,233,neu_feedback_onset,8,0.5560998349108891,1.763504220423722,5.169935,-0.1598500000000005
1044,016,3,1,csm,32b.png,1,1,80,234,154,77,1,1,507,neu_feedback_onset,9,11.72970327554651,5.204311397533713,4.638309999999999,-0.08653499999999958
1045,016,3,1,csm,45b.png,1,1,68,50,-18,68,1,1,250,neu_feedback_onset,10,3.5536798671303034,1.0161390200480054,4.624080000000001,0.37570999999999977
1046,016,3,1,csp,8a.png,1,1,48,4,-44,49,1,0,220,neg_feedback_onset,11,15.761055231905882,8.546932168639568,4.434665000000001,0.15597999999999956
1047,016,3,1,csm,50b.png,1,1,244,313,69,246,1,1,433,neu_feedback_onset,12,14.424631029422063,1.5307841257496193,4.70837,0.16591000000000022
1048,016,3,1,csp,59a.png,1,1,196,178,-18,196,1,1,354,pos_feedback_onset,13,11.314110111744196,4.3842485747000035,4.692414999999999,
1049,016,3,1,csp,14a.png,1,1,288,30,102,288,1,1,355,pos_feedback_onset,14,18.466070156797237,3.6004753021431597,3.9244950000000003,-0.10013500000000164
1050,016,4,1,csp,12a.png,1,1,24,358,-26,27,1,1,358,pos_feedback_onset,1,16.78921197206008,1.0721358439294406,4.94919,0.5723049999999992
1051,016,4,1,csp,44a.png,1,1,124,96,-28,124,1,1,438,pos_feedback_onset,2,12.281948257922597,3.0147872466698065,5.2427350000000015,-0.10776500000000055
1052,016,4,1,csp,43a.png,1,1,352,229,-123,348,1,1,350,pos_feedback_onset,3,1.6906027203535303,,5.211455,0.47883499999999923
1053,016,4,1,csm,58b.png,1,1,156,176,20,157,1,1,387,neu_feedback_onset,4,5.2686090138496695,5.785180396332601,5.397249999999999,0.28061999999999987
1054,016,4,1,csp,41a.png,1,1,240,140,-100,242,1,1,366,pos_feedback_onset,5,,2.688238306916567,4.730515,0.7620050000000012
1055,016,4,1,csp,38a.png,1,1,256,243,-13,256,1,1,578,neg_feedback_onset,6,2.4871060287781703,7.13896495958762,4.94611,0.6776399999999994
1056,016,4,1,csm,34b.png,1,1,292,37,105,294,1,1,275,neu_feedback_onset,7,5.5979155633024344,1.130623383303326,5.447355,-0.0016949999999988918
1057,016,4,1,csm,27b.png,1,1,320,128,168,323,1,1,479,neu_feedback_onset,8,3.7887651204934985,2.235895571485875,4.889060000000001,0.640819999999998
1058,016,4,1,csm,23b.png,1,1,164,261,97,161,1,1,399,neu_feedback_onset,9,3.241474445446334,2.0853322688620146,4.918594999999999,0.8592500000000003
1059,016,4,1,csm,53b.png,1,1,132,76,-56,125,1,1,394,neu_feedback_onset,10,7.873445817107703,3.5045081990448894,4.780245,0.4159650000000008
1060,016,4,1,csm,28b.png,1,1,60,44,-16,62,1,1,338,neu_feedback_onset,11,,2.673488641863246,4.8961950000000005,-0.13932000000000055
1061,016,4,1,csm,19b.png,1,1,176,16,-160,175,1,1,355,neu_feedback_onset,12,0.3508430570165495,2.0247587701406293,4.93383,0.2246100000000011
1062,016,4,1,csp,22a.png,1,1,328,323,-5,331,1,1,340,pos_feedback_onset,13,2.4788524417255564,2.6828975139303517,4.7405,0.1454499999999994
1063,016,4,1,csp,7a.png,1,1,136,133,-3,136,1,1,245,pos_feedback_onset,14,4.965720495181844,2.437061878593569,4.315990000000001,0.26895500000000094
1064,016,5,1,csp,32a.png,1,1,52,25,-27,54,1,1,300,pos_feedback_onset,1,6.123217065142522,-0.026434424765488452,5.486739999999999,0.5297949999999982
1065,016,5,1,csm,61b.png,1,1,0,318,-42,1,1,1,260,neu_feedback_onset,2,5.748770369752121,2.8334991656828197,5.271910000000001,0.6669300000000007
1066,016,5,1,csm,55b.png,1,1,208,242,34,205,1,1,255,neu_feedback_onset,3,1.2881608786251282,1.0435052502468183,5.000539999999999,0.3072700000000008
1067,016,5,1,csp,47a.png,1,1,172,273,101,169,1,1,311,pos_feedback_onset,4,8.165710110832965,1.8043671066721054,5.071145,-0.09052499999999952
1068,016,5,1,csm,22b.png,1,1,272,274,2,NaN,0,1,424,neu_feedback_onset,5,10.717396851654717,3.9447189410196364,4.545879999999999,
1069,016,5,1,csp,11a.png,1,1,224,233,9,223,1,1,505,neg_feedback_onset,6,9.092726571680033e-15,8.015404971925536,4.892865,1.0767850000000019
1070,016,5,1,csm,52b.png,1,1,304,67,123,302,1,1,311,neu_feedback_onset,7,4.828479071299532,2.2747148197622495,5.449335,0.22566499999999934
1071,016,5,1,csp,17a.png,1,1,72,3,-69,75,1,1,260,pos_feedback_onset,8,8.672927166578507,2.649167886560654,4.309559999999999,0.31015500000000085
1072,016,5,1,csp,5a.png,1,1,188,326,138,185,1,1,354,pos_feedback_onset,9,4.216342523621963,3.8294665039304867,4.9001,0.5283749999999996
1073,016,5,1,csm,24b.png,1,1,316,333,17,321,1,1,268,neu_feedback_onset,10,15.488292555586252,3.1969506355972106,4.8058,-0.014115000000000322
1074,016,5,1,csp,55a.png,1,1,180,176,-4,182,1,1,288,pos_feedback_onset,11,15.689377475733394,2.960534842128252,4.088435,0.7246450000000015
1075,016,5,1,csm,51b.png,1,1,324,99,135,327,1,1,365,neu_feedback_onset,12,6.952786098111813,3.267678360033578,4.885955000000001,0.5837149999999989
1076,016,5,1,csm,42b.png,1,0,160,NaN,NaN,157,1,0,333,neu_feedback_onset,13,7.743708700951814,17.287622399431605,4.442445000000001,-0.04646500000000042
1077,016,5,1,csp,28a.png,1,1,336,346,10,338,1,1,324,pos_feedback_onset,14,0.4516094822713086,2.167366158627341,5.563434999999999,0.5653600000000001
1078,016,6,1,csp,18a.png,1,1,232,238,6,233,1,0,319,neg_feedback_onset,1,,7.977772512869128,5.309245,0.560175000000001
1079,016,6,1,csm,1b.png,1,1,84,318,-126,84,1,1,374,neu_feedback_onset,2,4.8634680481926775,1.5418700269681442,5.599605,0.6691300000000009
1080,016,6,1,csm,49b.png,1,1,296,303,7,301,1,1,373,neu_feedback_onset,3,6.1461434422618,0.49223398084581726,5.219939999999999,
1081,016,6,1,csm,2b.png,1,1,204,239,35,203,1,1,430,neu_feedback_onset,4,13.287863056731359,1.4690242626711056,4.9425,-0.24403499999999934
1082,016,6,1,csp,6a.png,1,1,28,37,9,30,1,1,358,pos_feedback_onset,5,7.472469090888086,2.251722909893373,5.19507,0.31836499999999823
1083,016,6,1,csp,50a.png,1,1,76,78,2,73,1,1,382,pos_feedback_onset,6,16.090889750606795,2.405797603047233,4.13644,-0.17427999999999866
1084,016,6,1,csp,62a.png,1,1,192,333,141,191,1,1,522,pos_feedback_onset,7,11.591155080417007,6.944081212466726,4.2130399999999995,0.46084499999999995
1085,016,6,1,csp,2a.png,1,1,20,28,8,19,1,1,479,pos_feedback_onset,8,9.331565589750383,2.762659627778387,5.234545000000001,0.11019999999999985
1086,016,6,1,csm,44b.png,1,1,36,170,134,34,1,1,271,neu_feedback_onset,9,6.357808971944838,1.8556990971776977,5.361045,0.4462450000000002
1087,016,6,1,csm,60b.png,1,1,96,86,-10,95,1,1,416,neu_feedback_onset,10,1.5478724755493392,2.263301734897941,4.920625,1.0387649999999997
1088,016,6,1,csp,29a.png,1,1,276,173,-103,275,1,1,348,pos_feedback_onset,11,21.3313832791351,1.3685548514795611,4.3144100000000005,0.03889000000000031
1089,016,6,1,csp,13a.png,1,1,220,210,-10,219,1,1,359,pos_feedback_onset,12,6.242584704802588,2.7353355907093766,4.913829999999999,
1090,016,6,1,csm,62b.png,1,1,340,328,-12,339,1,1,451,neu_feedback_onset,13,8.410057060755703,3.0984141003493653,5.484505,0.12663000000000135
1091,016,6,1,csm,57b.png,1,1,280,4,84,279,1,1,454,neu_feedback_onset,14,3.7797291896870036,3.48228265844435,5.2173050000000005,0.14719000000000015
1092,017,1,1,csp,27a.png,1,1,192,248,56,192,1,1,315,pos_feedback_onset,1,22.489276418951842,3.3951171993393587,4.339735,0.11370000000000058
1093,017,1,1,csp,8a.png,1,0,124,NaN,NaN,123,1,1,507,neg_feedback_onset,2,3.5128728098653546,20.37853709087767,3.927270000000001,
1094,017,1,1,csp,45a.png,1,1,284,179,-105,3,0,1,681,neg_feedback_onset,3,12.349328072264962,6.467690875408974,3.460295000000001,0.6649349999999989
1095,017,1,1,csp,43a.png,1,1,212,280,68,209,1,0,NaN,neg_feedback_onset,4,,,4.560735,
1096,017,1,1,csm,22b.png,1,1,144,95,-49,NaN,0,0,NaN,neu_feedback_onset,5,,,3.9801,
1097,017,1,1,csp,2a.png,1,1,256,254,-2,253,1,0,363,neg_feedback_onset,6,18.082290649865403,,4.225875,-0.25424499999999917
1098,017,1,1,csm,15b.png,1,1,208,73,-135,25,0,1,677,neu_feedback_onset,7,,2.320215955688019,4.3110100000000005,
1099,017,1,1,csp,29a.png,1,0,332,256,-76,NaN,0,0,NaN,neg_feedback_onset,8,,,4.10385,
1100,017,1,1,csm,60b.png,1,1,140,111,-29,142,1,1,458,neu_feedback_onset,9,,,4.193074999999999,
1101,017,1,1,csm,24b.png,1,1,16,270,-106,NaN,0,1,544,neu_feedback_onset,10,,,4.255965,
1102,017,1,1,csm,33b.png,1,1,264,271,7,262,1,1,463,neu_feedback_onset,11,,,4.015949999999999,-0.48111500000000085
1103,017,1,1,csp,63a.png,1,1,312,190,-122,303,1,1,478,pos_feedback_onset,12,,,4.18181,
1104,017,1,1,csm,41b.png,1,1,20,358,-22,239,1,0,NaN,neu_feedback_onset,13,,,4.378405,
1105,017,1,1,csm,57b.png,1,1,60,267,-153,60,1,1,450,neu_feedback_onset,14,,,4.02361,-0.10444499999999923
1106,017,2,1,csm,48b.png,1,1,320,285,-35,321,1,1,244,neu_feedback_onset,1,11.690153409103901,0.0802851589787072,4.37197,-0.025539999999999452
1107,017,2,1,csm,49b.png,1,0,296,210,-86,297,1,1,364,neu_feedback_onset,2,0.29043366799223824,3.220317963155948,4.152984999999999,0.4982000000000002
1108,017,2,1,csm,62b.png,1,0,24,204,-180,25,1,1,517,neu_feedback_onset,3,1.8293402572878528,,3.81285,
1109,017,2,1,csp,23a.png,1,1,324,243,-81,325,1,1,386,pos_feedback_onset,4,,1.78184422867361,3.5691,0.14032999999999962
1110,017,2,1,csp,53a.png,1,1,272,271,-1,269,1,1,417,pos_feedback_onset,5,,,4.448805000000001,1.1347450000000006
1111,017,2,1,csp,59a.png,1,1,96,97,1,97,1,1,765,neg_feedback_onset,6,,,3.6190450000000007,0.15968499999999963
1112,017,2,1,csm,34b.png,1,1,280,279,-1,279,1,1,330,neu_feedback_onset,7,,,3.5079000000000007,
1113,017,2,1,csp,40a.png,1,1,316,262,-54,318,1,0,451,neg_feedback_onset,8,3.2182400904390995,3.5636887276140996,5.20129,-0.05321499999999979
1114,017,2,1,csm,66b.png,1,1,44,274,-130,43,1,1,441,neu_feedback_onset,9,2.052464360331126,7.617357046573497,5.20277,0.18128999999999973
1115,017,2,1,csm,40b.png,1,0,112,104,-8,NaN,0,1,417,neu_feedback_onset,10,,5.424114104188631,3.09755,
1116,017,2,1,csp,24a.png,1,1,228,271,43,227,1,1,362,pos_feedback_onset,11,0.2615993678514008,1.4579455598298163,5.011480000000001,-0.04709000000000163
1117,017,2,1,csm,65b.png,1,1,32,271,-121,35,1,0,NaN,neu_feedback_onset,12,6.124224238126919,22.620462833724577,4.10403,
1118,017,2,1,csp,7a.png,1,0,336,90,114,335,1,1,324,pos_feedback_onset,13,,,4.392379999999999,
1119,017,2,1,csp,11a.png,1,1,304,83,139,308,1,1,349,pos_feedback_onset,14,,,3.48773,
1120,017,3,1,csp,9a.png,1,1,292,86,154,286,1,1,269,pos_feedback_onset,1,6.133319197190011,-0.00549268277555833,4.338759999999999,
1121,017,3,1,csm,50b.png,1,1,308,247,-61,306,1,1,407,neu_feedback_onset,2,0.6548370505447234,0.6518791446984895,4.2774,0.5040349999999996
1122,017,3,1,csm,38b.png,1,1,128,93,-35,129,1,1,309,neu_feedback_onset,3,9.80979918826431,4.091350858353651,3.5812150000000003,-0.00830499999999823
1123,017,3,1,csp,42a.png,1,1,180,177,-3,174,1,1,550,neg_feedback_onset,4,0.2594313993182421,2.927610636065872,4.002985000000001,0.4519900000000008
1124,017,3,1,csp,49a.png,1,0,240,269,29,240,1,1,336,pos_feedback_onset,5,0.959270748725394,5.0334292788758574,4.087479999999999,
1125,017,3,1,csp,62a.png,1,1,88,299,-149,90,1,0,318,neg_feedback_onset,6,8.316025939897418,1.5783335678494959,3.8928450000000003,0.65726
1126,017,3,1,csp,3a.png,1,1,28,265,-123,23,1,1,292,pos_feedback_onset,7,0.5043216413178243,4.270686517800764,4.65648,
1127,017,3,1,csp,21a.png,1,1,268,89,-179,267,1,1,322,pos_feedback_onset,8,0.7492102382613239,1.0756260962963726,4.407975,0.24453500000000084
1128,017,3,1,csm,11b.png,1,1,136,352,-144,318,1,0,NaN,neu_feedback_onset,9,30.582511920256135,28.356800032517892,3.2423799999999994,-0.8127450000000005
1129,017,3,1,csm,64b.png,1,1,12,193,-179,14,1,1,404,neu_feedback_onset,10,,3.2451219020985533,4.383344999999999,0.40939999999999976
1130,017,3,1,csm,55b.png,1,1,344,305,-39,345,1,0,618,neu_feedback_onset,11,7.8422536814668575,7.919206187052921,4.21639,0.88286
1131,017,3,1,csm,23b.png,1,1,244,85,-159,247,1,1,331,neu_feedback_onset,12,1.5770676025381936,8.260470405304995,4.51344,0.5288049999999989
1132,017,3,1,csm,1b.png,1,1,348,273,-75,347,1,1,488,neu_feedback_onset,13,,,4.3969000000000005,-0.924725
1133,017,3,1,csp,5a.png,1,1,288,74,146,NaN,0,1,291,neg_feedback_onset,14,,,3.493440000000001,
1134,017,4,1,csp,52a.png,1,1,204,179,-25,205,1,1,320,pos_feedback_onset,1,2.8175790782264407,1.847797996381923,4.3438,0.5012800000000008
1135,017,4,1,csm,14b.png,1,1,104,105,1,105,1,1,270,neu_feedback_onset,2,-0.0663654756291731,0.272646042878927,4.188924999999999,0.40176500000000015
1136,017,4,1,csp,56a.png,1,1,76,80,4,78,1,1,275,pos_feedback_onset,3,12.506504061206538,4.010802849169762,3.4698600000000006,0.030574999999999797
1137,017,4,1,csp,17a.png,1,1,216,88,-128,217,1,1,295,pos_feedback_onset,4,16.688618448389803,2.0755342739532043,3.260935,0.9138099999999998
1138,017,4,1,csp,50a.png,1,1,200,272,72,200,1,1,373,pos_feedback_onset,5,1.4418645057602038,8.858978579806198,4.143940000000001,
1139,017,4,1,csp,37a.png,1,1,224,90,-134,232,1,1,322,pos_feedback_onset,6,14.762612130214972,2.272117478581031,3.4736400000000005,
1140,017,4,1,csm,12b.png,1,1,92,86,-6,NaN,0,0,NaN,neu_feedback_onset,7,35.50955211072548,,3.5308949999999997,
1141,017,4,1,csp,1a.png,1,1,116,89,-27,115,1,1,563,neg_feedback_onset,8,5.900106087226342,0.20124031599090997,4.76966,
1142,017,4,1,csm,3b.png,1,1,340,336,-4,337,1,0,244,neu_feedback_onset,9,1.3006764141928417,11.442237819444502,4.8032699999999995,-0.04443000000000019
1143,017,4,1,csm,25b.png,1,1,100,268,168,101,1,1,478,neu_feedback_onset,10,0.48156286487810374,,4.098115000000001,-0.28167499999999945
1144,017,4,1,csp,14a.png,1,1,84,358,-86,90,1,1,368,pos_feedback_onset,11,,2.1018593371059002,3.3538850000000004,0.8399700000000005
1145,017,4,1,csm,39b.png,1,1,56,270,-146,58,1,1,498,neu_feedback_onset,12,,,4.40362,
1146,017,4,1,csm,10b.png,1,1,0,1,1,359,1,1,478,neu_feedback_onset,13,11.149526580765865,4.097857730316866,4.5173299999999985,
1147,017,4,1,csm,4b.png,1,1,148,92,-56,149,1,1,824,neu_feedback_onset,14,,,4.625369999999998,
1148,017,5,1,csp,33a.png,1,1,172,276,104,176,1,1,254,pos_feedback_onset,1,,0.39178375907097895,4.584339999999999,0.06112000000000162
1149,017,5,1,csm,26b.png,1,1,176,88,-88,175,1,1,295,neu_feedback_onset,2,0.5214821513265642,8.821838171829564,4.290654999999999,0.21434499999999979
1150,017,5,1,csm,47b.png,1,1,52,88,36,54,1,1,503,neu_feedback_onset,3,0.7348267676702077,,3.8546500000000004,-0.36667000000000005
1151,017,5,1,csp,28a.png,1,1,4,360,-4,NaN,0,1,277,neg_feedback_onset,4,,1.9765007657121536,3.5356650000000003,
1152,017,5,1,csp,13a.png,1,1,236,272,36,238,1,1,251,pos_feedback_onset,5,0.44464612535504616,0.3358945083473921,4.3733450000000005,0.23141999999999907
1153,017,5,1,csm,19b.png,1,1,252,6,114,250,1,1,301,neu_feedback_onset,6,0.01642023510173739,4.991171784160894,4.761455,-0.1665049999999999
1154,017,5,1,csp,19a.png,1,1,80,276,-164,NaN,0,1,329,neg_feedback_onset,7,,3.542383994907042,3.5191850000000002,
1155,017,5,1,csp,41a.png,1,1,132,3,-129,132,1,0,231,neg_feedback_onset,8,11.81132820608889,1.7864302367782603,4.9376750000000005,-0.2437250000000013
1156,017,5,1,csp,61a.png,1,1,64,360,-64,63,1,1,281,pos_feedback_onset,9,0.11875506942602862,0.939577584594953,4.980840000000001,0.2959899999999993
1157,017,5,1,csm,30b.png,1,0,108,95,-13,110,1,1,928,neu_feedback_onset,10,7.600377916610998,3.905442582861462,4.043220000000001,-0.15483500000000117
1158,017,5,1,csm,54b.png,1,1,168,86,-82,162,1,1,325,neu_feedback_onset,11,,13.738665679732653,3.3942550000000002,0.6015300000000008
1159,017,5,1,csp,65a.png,1,1,40,1,-39,41,1,1,283,pos_feedback_onset,12,,,5.094315,0.12115500000000079
1160,017,5,1,csm,59b.png,1,1,352,358,6,351,1,1,959,neu_feedback_onset,13,,6.820380654452379,4.611755,-0.17717000000000027
1161,017,5,1,csm,7b.png,1,1,260,277,17,NaN,0,0,NaN,neu_feedback_onset,14,1.4151526719609369,,3.7197400000000003,
1162,017,6,1,csp,18a.png,1,1,300,5,65,297,1,1,316,pos_feedback_onset,1,3.625756397516498,1.7463616124621075,4.442935,0.058669999999999334
1163,017,6,1,csm,32b.png,1,1,164,88,-76,163,1,1,354,neu_feedback_onset,2,3.623339966908076,0.12157077337063235,4.828969999999999,0.4231000000000007
1164,017,6,1,csm,58b.png,1,1,160,187,27,164,1,1,314,neu_feedback_onset,3,,0.8370793249311038,4.027900000000001,-0.255170000000001
1165,017,6,1,csm,5b.png,1,1,68,86,18,70,1,1,306,neu_feedback_onset,4,4.5578886956902895,3.2563097969609145,4.103435000000001,0.05723499999999948
1166,017,6,1,csp,32a.png,1,1,48,270,-138,51,1,1,304,pos_feedback_onset,5,6.582075537067264,1.1661857524478616,4.18523,0.1746749999999988
1167,017,6,1,csm,63b.png,1,1,36,93,57,33,1,1,268,neu_feedback_onset,6,0.8894785984569511,0.7548595496245182,4.069799999999999,0.1759200000000014
1168,017,6,1,csm,44b.png,1,1,276,189,-87,274,1,1,485,neu_feedback_onset,7,13.247987122518017,26.77587888879917,3.24287,-0.5223350000000004
1169,017,6,1,csp,44a.png,1,1,152,95,-57,152,1,1,260,pos_feedback_onset,8,,4.817049679600454,4.65793,0.12976500000000035
1170,017,6,1,csp,55a.png,1,1,120,1,-119,120,1,1,321,pos_feedback_onset,9,23.820534595689946,2.9163941246901555,3.5679299999999996,0.6831450000000006
1171,017,6,1,csp,54a.png,1,1,8,213,-155,8,1,1,268,pos_feedback_onset,10,5.786885486878338,2.5975591511382374,4.421895000000001,0.3198849999999993
1172,017,6,1,csp,39a.png,1,1,248,83,-165,245,1,0,328,neg_feedback_onset,11,16.116064547574062,12.273668778167098,3.6007549999999995,-0.13633500000000032
1173,017,6,1,csm,43b.png,1,1,196,272,76,197,1,1,603,neu_feedback_onset,12,,1.0332486723620293,4.150615,0.2893550000000005
1174,017,6,1,csm,52b.png,1,1,188,263,75,185,1,1,279,neu_feedback_onset,13,2.4851127179923407,,3.7616,
1175,017,6,1,csp,26a.png,1,1,184,359,175,184,1,1,394,neg_feedback_onset,14,5.663255876472265,1.485545959539309,4.463775,0.19626000000000055
1176,018,1,1,csm,48b.png,1,1,28,56,28,5,1,1,616,neu_feedback_onset,1,11.683623055809681,4.76617688420942,5.465000000000001,-0.15719499999999975
1177,018,1,1,csm,26b.png,1,1,132,108,-24,126,1,0,533,neu_feedback_onset,2,4.6318977101782695,4.546787806115392,5.607204999999999,0.16369000000000078
1178,018,1,1,csm,58b.png,1,1,312,301,-11,297,1,1,453,neu_feedback_onset,3,9.671043038220793,3.1624022272305385,5.55483,-0.08561499999999977
1179,018,1,1,csp,46a.png,1,1,184,185,1,177,1,1,477,pos_feedback_onset,4,3.9958473789205717,3.7071907522680965,5.7120549999999986,0.06598499999999952
1180,018,1,1,csm,16b.png,1,1,76,74,-2,70,1,1,621,neu_feedback_onset,5,7.4821239611973835,2.9584003637126686,5.646525,-0.6085400000000005
1181,018,1,1,csp,31a.png,1,0,124,108,-16,120,1,1,732,neg_feedback_onset,6,8.499461073476795,4.75483879811382,5.5527050000000004,0.17256999999999945
1182,018,1,1,csm,31b.png,1,0,72,NaN,NaN,75,1,1,529,neu_feedback_onset,7,7.287882884209222,3.5868717718972425,5.6036850000000005,0.029365000000000308
1183,018,1,1,csm,57b.png,1,1,220,271,51,223,1,1,401,neu_feedback_onset,8,0.019360259390549927,6.8015959546506135,5.843495,0.1737700000000011
1184,018,1,1,csp,56a.png,1,1,356,359,3,351,1,0,476,neg_feedback_onset,9,5.997751300846312,8.30383894625908,5.73665,-0.11705000000000165
1185,018,1,1,csp,52a.png,1,1,12,12,0,23,1,1,530,neg_feedback_onset,10,9.623004301232054,7.114947013733411,5.4868,-0.0485799999999994
1186,018,1,1,csm,30b.png,1,1,320,318,-2,311,1,1,353,neu_feedback_onset,11,5.556804284457684,5.250023164592125,5.65019,-0.038264999999999105
1187,018,1,1,csp,42a.png,1,1,328,299,-29,332,1,1,279,pos_feedback_onset,12,9.660936869598473,5.142503260939147,5.651159999999999,-0.4052749999999987
1188,018,1,1,csp,34a.png,1,1,4,NaN,NaN,2,1,0,204,neg_feedback_onset,13,9.946134007478678,7.805003106527896,5.688189999999999,-0.13420000000000076
1189,018,1,1,csp,13a.png,1,1,136,126,-10,129,1,1,773,neg_feedback_onset,14,4.55151718724524,1.5231042770110683,5.611865,0.20053999999999927
1190,018,2,1,csp,60a.png,1,1,228,223,-5,226,1,0,335,neg_feedback_onset,1,3.448360827409483,,5.68183,-0.09639499999999934
1191,018,2,1,csm,63b.png,1,1,52,313,-99,55,1,1,388,neu_feedback_onset,2,6.16885840318439,2.2024147441542086,5.781945,0.02676999999999996
